class;bad_scores;;;;;;;;;;;;
03.02.2003;7606.5;ОПЛАТА ПО СЧЕТУ N 100006164742 ОТ 12.01.2009Г. CУМ;09.02.2009;7606.5;;;;;;;;
03.02.2003;11229.74;ОПЛАТА ПО СЧЕТУ N 100006164732 ОТ 12.01.2009Г. CУМ;09.02.2009;11229.74;;;;;;;;
03.02.2003;1500;ЗА УСЛ. СВ. СЧ. 100004710796 ОТ 11/10/02 В Т.Ч. НД;09.02.2009;1500.0;;;;;;;;
03.02.2003;967.2;387-110600 - ОПЛАТА ПО СЧ.100006383188 ОТ 27.01.09;09.02.2009;967.2;;;;;;;;
03.02.2003;6987.17;СЧЕТ N100006247480 ОТ 17.01.2009Г. ЗА УСЛУГИ СВЯЗИ;09.02.2009;6987.17;;;;;;;;
03.02.2003;2478.87;(110600)ОПЛ.ПО СЧ 100006398628 ОТ27.01.09 ЗА УСЛ.С;09.02.2009;2478.87;;;;;;;;
03.02.2003;7619.03;ЗА УСЛУГИ СОТОВОЙ СВЯЗИ ПО СЧ N 100006247235 ОТ 17;09.02.2009;7619.03;;;;;;;;
03.02.2003;1777.1;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО С-Ф 100006055068 ОТ  10.;09.02.2009;1777.1;;;;;;;;
03.02.2003;10000;ЗА УСЛУГИ СОТОВОЙ СВЯЗИ ПО ДОГОВОРУ Б/Н ОТ 17.10.2;09.02.2009;10000.0;;;;;;;;
03.02.2003;17633.13;ЗА УСЛУГИ СВЯЗИ ПО СЧ.1100006044666 ОТ 17/01/09. С;09.02.2009;17633.13;;;;;;;;
03.02.2003;16200;ПО СЧЕТУ 1029200000599 ОТ 23.01.2009Г. ЗА SIM-КАРТ;09.02.2009;16200.0;;;;;;;;
03.02.2003;4450;ПО СЧ 10000594988 ОТ 27.12.2002 ЗА УСЛУГИ СВЯЗИ НД;09.02.2009;4450.0;;;;;;;;
03.02.2003;500000;УСЛУГИ РОМИНГА. АКТ В/Р 79 ОТ 01.11.02. С/Ф N 1000;09.02.2009;500000.0;;;;;;;;
03.02.2003;37470;ОПЛАТА ПО СЧЕТАМ NN 100006258502. 100006258435 ОТ ;09.02.2009;37470.0;;;;;;;;
03.02.2003;6000;ПЛАТА ЗА УСЛУГИ СВЯЗИ СОГЛ. СЧЕТА N100005864665 ОТ;09.02.2009;6000.0;;;;;;;;
03.02.2003;672;ОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧЕТУ 100006150477 ОТ 12;09.02.2009;672.0;;;;;;;;
03.02.2003;1609.43;ЗА УСЛУГИ СВЯЗИ ПО СЧ 100006394759 ОТ 27.01.09Г В ;09.02.2009;1609.43;;;;;;;;
03.02.2003;6029.62;ОПЛАТА ПО СЧ.N 100006021016 ОТ 02.01.2009 Г. ЗА УС;09.02.2009;6029.62;;;;;;;;
03.02.2003;11087.47;ЗА УСЛУГИ СВЯЗИ ПО СЧ 100005984245-9766.45=СЧ 1000;09.02.2009;11087.47;;;;;;;;
03.02.2003;4556.62;ОПЛАТА ЗА УСЛУГИ СВЯЗИ СОГЛАСНО СЧ. 100006093105 О;09.02.2009;4556.62;;;;;;;;
03.02.2003;3466.82;СОГЛАСНО СЧ.100005629014 ОТ 08.12.2002Г. ЗА УСЛУГИ;09.02.2009;3466.82;;;;;;;;
03.02.2003;3250.59;СОГЛАСНО СЧ.100006082774 ОТ 07.01.2009Г. ЭА УСЛУГИ;09.02.2009;3250.59;;;;;;;;
03.02.2003;32000;ПРЕДОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ. 100005696743.100;09.02.2009;32000.0;;;;;;;;
03.02.2003;32.74;СЧ 100005769374 ОТ 20.12.02Г. ПЛАТА ЗА УСЛУГИ СВЯЗ;09.02.2009;32.74;;;;;;;;
03.02.2003;5000;ПРЕДОПЛАТА ЗА УСЛУГИ СВЯЗИ ПО СЧ.N 100006209716 ОТ;09.02.2009;5000.0;;;;;;;;
03.02.2003;30400.39;206KNF ОПЛАТА ПО СЧЕТУ N 100006251246 ОТ 17.01.09 ;09.02.2009;30400.39;;;;;;;;
03.02.2003;5254;206KNF (402 752) УСЛ.ТЕЛ.СВЯЗИ СЧ.N100006199116 ОТ;09.02.2009;5254.0;;;;;;;;
